##Databases: Gene Ontology
##Statistical test method: hypergeometric test / Fisher's exact test
##FDR correction method: Benjamini and Hochberg

#Term	Database	ID	Input number	Background number	P-Value	Corrected P-Value	Input	Hyperlink

--------------------

#Term	Database	ID	Input number	Background number	P-Value	Corrected P-Value	Input	Hyperlink

--------------------

#Term	Database	ID	Input number	Background number	P-Value	Corrected P-Value	Input	Hyperlink
anatomical structure development	Gene Ontology	GO:0048856	88	871	0.00121561732526	0.0855260972883	ENSG00000147869|ENSG00000163499|ENSG00000078900|ENSG00000136943|ENSG00000131914|ENSG00000156535|ENSG00000176165|ENSG00000128578|ENSG00000120210|ENSG00000140557|ENSG00000157613|ENSG00000182667|ENSG00000164920|ENSG00000105173|ENSG00000164438|ENSG00000125820|ENSG00000109205|ENSG00000167755|ENSG00000137392|ENSG00000126733|ENSG00000161609|ENSG00000051341|ENSG00000115297|ENSG00000085999|ENSG00000168505|ENSG00000138675|ENSG00000149021|ENSG00000043355|ENSG00000114346|ENSG00000147571|ENSG00000110680|ENSG00000006377|ENSG00000170819|ENSG00000189120|ENSG00000162670|ENSG00000197587|ENSG00000110492|ENSG00000100473|ENSG00000204291|ENSG00000128610|ENSG00000082482|ENSG00000176956|ENSG00000160678|ENSG00000081051|ENSG00000016082|ENSG00000165197|ENSG00000170166|ENSG00000162344|ENSG00000188095|ENSG00000128652|ENSG00000143954|ENSG00000102174|ENSG00000138100|ENSG00000109705|ENSG00000174371|ENSG00000135222|ENSG00000054356|ENSG00000165606|ENSG00000140600|ENSG00000114270|ENSG00000182010|ENSG00000155966|ENSG00000165682|ENSG00000148773|ENSG00000241186|ENSG00000183304|ENSG00000179772|ENSG00000100206|ENSG00000183856|ENSG00000107984|ENSG00000052850|ENSG00000164651|ENSG00000156687|ENSG00000128591|ENSG00000132972|ENSG00000139445|ENSG00000177508|ENSG00000172238|ENSG00000121753|ENSG00000004848|ENSG00000105011|ENSG00000004846|ENSG00000128710|ENSG00000134253|ENSG00000159217|ENSG00000112280|ENSG00000169258|ENSG00000171246	http://amigo.geneontology.org/amigo/term/GO:0048856
ear development	Gene Ontology	GO:0043583	9	32	0.00121627287676	0.0855260972883	ENSG00000181449|ENSG00000134323|ENSG00000162992|ENSG00000107187|ENSG00000182040|ENSG00000139219|ENSG00000109705|ENSG00000164619|ENSG00000140279	http://amigo.geneontology.org/amigo/term/GO:0043583
central nervous system development	Gene Ontology	GO:0007417	23	152	0.00129698485455	0.0859560860749	ENSG00000132164|ENSG00000043355|ENSG00000177551|ENSG00000134323|ENSG00000176165|ENSG00000140600|ENSG00000009709|ENSG00000117724|ENSG00000116035|ENSG00000131095|ENSG00000197587|ENSG00000164438|ENSG00000107831|ENSG00000153266|ENSG00000155966|ENSG00000164093|ENSG00000166006|ENSG00000181449|ENSG00000180772|ENSG00000167755|ENSG00000149654|ENSG00000126778|ENSG00000129159	http://amigo.geneontology.org/amigo/term/GO:0007417
pattern specification process	Gene Ontology	GO:0007389	13	63	0.001365996236	0.0859560860749	ENSG00000147257|ENSG00000175879|ENSG00000138083|ENSG00000106006|ENSG00000075891|ENSG00000164651|ENSG00000214513|ENSG00000090932|ENSG00000183072|ENSG00000106038|ENSG00000126778|ENSG00000196584|ENSG00000182968	http://amigo.geneontology.org/amigo/term/GO:0007389
ligand-gated cation channel activity	Gene Ontology	GO:0099094	8	26	0.00140004647507	0.0859560860749	ENSG00000187848|ENSG00000154118|ENSG00000147571|ENSG00000169760|ENSG00000099822|ENSG00000070729|ENSG00000008735|ENSG00000166828	http://amigo.geneontology.org/amigo/term/GO:0099094
chromatin assembly	Gene Ontology	GO:0031497	8	26	0.00140004647507	0.0859560860749	ENSG00000123569|ENSG00000168757|ENSG00000258992|ENSG00000120334|ENSG00000104147|ENSG00000203760|ENSG00000119969|ENSG00000123485	http://amigo.geneontology.org/amigo/term/GO:0031497
regulation of cell cycle process	Gene Ontology	GO:0010564	15	80	0.0014158661873	0.0859560860749	ENSG00000011426|ENSG00000175063|ENSG00000173404|ENSG00000170312|ENSG00000162992|ENSG00000101412|ENSG00000178999|ENSG00000169679|ENSG00000106462|ENSG00000146670|ENSG00000161800|ENSG00000140525|ENSG00000197299|ENSG00000089685|ENSG00000140015	http://amigo.geneontology.org/amigo/term/GO:0010564
cell fate commitment	Gene Ontology	GO:0045165	10	40	0.00141685856167	0.0859560860749	ENSG00000144355|ENSG00000172020|ENSG00000075891|ENSG00000154342|ENSG00000164438|ENSG00000170577|ENSG00000116132|ENSG00000153266|ENSG00000069011|ENSG00000104313	http://amigo.geneontology.org/amigo/term/GO:0045165
embryonic organ morphogenesis	Gene Ontology	GO:0048562	10	40	0.00141685856167	0.0859560860749	ENSG00000106006|ENSG00000137273|ENSG00000005073|ENSG00000138083|ENSG00000176887|ENSG00000180318|ENSG00000115844|ENSG00000133216|ENSG00000273706|ENSG00000188816	http://amigo.geneontology.org/amigo/term/GO:0048562
regulation of RNA biosynthetic process	Gene Ontology	GO:2001141	66	620	0.00152232865482	0.0905785549619	ENSG00000165583|ENSG00000137310|ENSG00000170166|ENSG00000189299|ENSG00000164651|ENSG00000078900|ENSG00000197757|ENSG00000214513|ENSG00000183072|ENSG00000215612|ENSG00000205922|ENSG00000273706|ENSG00000109705|ENSG00000165606|ENSG00000110680|ENSG00000006377|ENSG00000197123|ENSG00000148513|ENSG00000118245|ENSG00000147889|ENSG00000176165|ENSG00000187772|ENSG00000258873|ENSG00000108813|ENSG00000116017|ENSG00000147509|ENSG00000104899|ENSG00000121075|ENSG00000165066|ENSG00000163623|ENSG00000112238|ENSG00000234602|ENSG00000166049|ENSG00000131721|ENSG00000253293|ENSG00000159387|ENSG00000170162|ENSG00000160678|ENSG00000137203|ENSG00000276966|ENSG00000170577|ENSG00000196460|ENSG00000115844|ENSG00000105997|ENSG00000229676|ENSG00000119969|ENSG00000115593|ENSG00000111206|ENSG00000182111|ENSG00000176679|ENSG00000164256|ENSG00000251493|ENSG00000126752|ENSG00000198633|ENSG00000135253|ENSG00000105697|ENSG00000160973|ENSG00000162624|ENSG00000009709|ENSG00000147255|ENSG00000147257|ENSG00000115507|ENSG00000179284|ENSG00000269067|ENSG00000104313|ENSG00000278677	http://amigo.geneontology.org/amigo/term/GO:2001141
ion transport	Gene Ontology	GO:0006811	35	277	0.00163829455256	0.0956393084079	ENSG00000011083|ENSG00000135902|ENSG00000149452|ENSG00000147614|ENSG00000198216|ENSG00000132164|ENSG00000104044|ENSG00000186912|ENSG00000149488|ENSG00000225697|ENSG00000184261|ENSG00000157542|ENSG00000227877|ENSG00000047936|ENSG00000164418|ENSG00000176076|ENSG00000174697|ENSG00000086159|ENSG00000055118|ENSG00000197901|ENSG00000100346|ENSG00000114923|ENSG00000168907|ENSG00000166006|ENSG00000058335|ENSG00000186510|ENSG00000013293|ENSG00000162494|ENSG00000111262|ENSG00000166473|ENSG00000154096|ENSG00000110881|ENSG00000183873|ENSG00000011677|ENSG00000164794	http://amigo.geneontology.org/amigo/term/GO:0006811
cell development	Gene Ontology	GO:0048468	35	279	0.00182600801007	0.104623495985	ENSG00000178235|ENSG00000173404|ENSG00000170312|ENSG00000123999|ENSG00000077327|ENSG00000117399|ENSG00000114346|ENSG00000187323|ENSG00000106128|ENSG00000154645|ENSG00000113296|ENSG00000071539|ENSG00000168779|ENSG00000181092|ENSG00000174672|ENSG00000104899|ENSG00000162670|ENSG00000183770|ENSG00000082684|ENSG00000144460|ENSG00000004848|ENSG00000066405|ENSG00000187957|ENSG00000213023|ENSG00000182667|ENSG00000159184|ENSG00000137825|ENSG00000169855|ENSG00000176884|ENSG00000100206|ENSG00000176887|ENSG00000175832|ENSG00000126778|ENSG00000066032|ENSG00000101144	http://amigo.geneontology.org/amigo/term/GO:0048468
nephron epithelium morphogenesis	Gene Ontology	GO:0072088	6	15	0.00191196878141	0.10589468845	ENSG00000075891|ENSG00000273706|ENSG00000170577|ENSG00000147257|ENSG00000126778|ENSG00000115596	http://amigo.geneontology.org/amigo/term/GO:0072088
cation transmembrane transporter activity	Gene Ontology	GO:0008324	19	119	0.0019166459448	0.10589468845	ENSG00000167210|ENSG00000011083|ENSG00000187848|ENSG00000149403|ENSG00000154118|ENSG00000170290|ENSG00000130876|ENSG00000082482|ENSG00000147614|ENSG00000184261|ENSG00000132677|ENSG00000160471|ENSG00000137968|ENSG00000077522|ENSG00000142319|ENSG00000069482|ENSG00000070729|ENSG00000149488|ENSG00000008735	http://amigo.geneontology.org/amigo/term/GO:0008324
transporter activity	Gene Ontology	GO:0005215	28	209	0.00215817169509	0.116036837114	ENSG00000079112|ENSG00000149452|ENSG00000105675|ENSG00000173826|ENSG00000055732|ENSG00000148408|ENSG00000138435|ENSG00000070985|ENSG00000129991|ENSG00000182389|ENSG00000147432|ENSG00000170323|ENSG00000169760|ENSG00000174343|ENSG00000166558|ENSG00000165553|ENSG00000177182|ENSG00000197901|ENSG00000069482|ENSG00000166006|ENSG00000135355|ENSG00000186510|ENSG00000165349|ENSG00000183185|ENSG00000166473|ENSG00000160471|ENSG00000102287|ENSG00000146352	http://amigo.geneontology.org/amigo/term/GO:0005215
channel activity	Gene Ontology	GO:0015267	17	102	0.00217522189807	0.116036837114	ENSG00000134640|ENSG00000174343|ENSG00000186439|ENSG00000099822|ENSG00000089356|ENSG00000183185|ENSG00000149403|ENSG00000143595|ENSG00000162728|ENSG00000081248|ENSG00000102287|ENSG00000166828|ENSG00000070985|ENSG00000129159|ENSG00000008735|ENSG00000151834|ENSG00000120251	http://amigo.geneontology.org/amigo/term/GO:0015267
nuclear division	Gene Ontology	GO:0000280	12	59	0.00228693819295	0.119112117204	ENSG00000117650|ENSG00000080986|ENSG00000071539|ENSG00000121152|ENSG00000138778|ENSG00000101197|ENSG00000137807|ENSG00000126787|ENSG00000089685|ENSG00000196584|ENSG00000117724|ENSG00000131747	http://amigo.geneontology.org/amigo/term/GO:0000280
ion channel complex	Gene Ontology	GO:0034702	11	51	0.00230986652626	0.119112117204	ENSG00000164418|ENSG00000174343|ENSG00000176076|ENSG00000183454|ENSG00000113327|ENSG00000149305|ENSG00000157542|ENSG00000215262|ENSG00000120251|ENSG00000166006|ENSG00000166828	http://amigo.geneontology.org/amigo/term/GO:0034702
signaling	Gene Ontology	GO:0023052	95	981	0.00257783962239	0.128834696566	ENSG00000248329|ENSG00000144407|ENSG00000102195|ENSG00000160678|ENSG00000087250|ENSG00000119973|ENSG00000138798|ENSG00000198826|ENSG00000117598|ENSG00000225697|ENSG00000138083|ENSG00000157851|ENSG00000075388|ENSG00000143194|ENSG00000112559|ENSG00000105173|ENSG00000172458|ENSG00000105668|ENSG00000171243|ENSG00000125820|ENSG00000163618|ENSG00000145708|ENSG00000167619|ENSG00000181449|ENSG00000280236|ENSG00000101144|ENSG00000174460|ENSG00000111262|ENSG00000204624|ENSG00000164619|ENSG00000162992|ENSG00000183454|ENSG00000152910|ENSG00000181019|ENSG00000141750|ENSG00000136928|ENSG00000185666|ENSG00000196119|ENSG00000176406|ENSG00000166006|ENSG00000260428|ENSG00000169855|ENSG00000101412|ENSG00000169297|ENSG00000011677|ENSG00000134057|ENSG00000112379|ENSG00000173157|ENSG00000152377|ENSG00000006016|ENSG00000185002|ENSG00000110148|ENSG00000145040|ENSG00000171388|ENSG00000154678|ENSG00000019169|ENSG00000186897|ENSG00000169760|ENSG00000106236|ENSG00000179593|ENSG00000163331|ENSG00000107831|ENSG00000178538|ENSG00000187957|ENSG00000151834|ENSG00000113763|ENSG00000180772|ENSG00000154277|ENSG00000087586|ENSG00000234965|ENSG00000184160|ENSG00000131650|ENSG00000008196|ENSG00000155897|ENSG00000162009|ENSG00000121743|ENSG00000169900|ENSG00000163735|ENSG00000008735|ENSG00000164007|ENSG00000082196|ENSG00000158887|ENSG00000164418|ENSG00000080644|ENSG00000169006|ENSG00000144460|ENSG00000183770|ENSG00000171551|ENSG00000213023|ENSG00000166426|ENSG00000158022|ENSG00000204505|ENSG00000165891|ENSG00000154342|ENSG00000183873	http://amigo.geneontology.org/amigo/term/GO:0023052
skeletal system development	Gene Ontology	GO:0001501	14	77	0.00258169075213	0.128834696566	ENSG00000163064|ENSG00000203877|ENSG00000174697|ENSG00000139219|ENSG00000128709|ENSG00000170577|ENSG00000037965|ENSG00000116132|ENSG00000109705|ENSG00000102174|ENSG00000112280|ENSG00000128652|ENSG00000101144|ENSG00000106031	http://amigo.geneontology.org/amigo/term/GO:0001501
cell cycle	Gene Ontology	GO:0007049	33	266	0.00283260589354	0.134256747947	ENSG00000177519|ENSG00000123485|ENSG00000161800|ENSG00000164611|ENSG00000101197|ENSG00000138083|ENSG00000186185|ENSG00000145386|ENSG00000007968|ENSG00000131747|ENSG00000068489|ENSG00000101057|ENSG00000234602|ENSG00000073111|ENSG00000178999|ENSG00000078098|ENSG00000123219|ENSG00000152669|ENSG00000183324|ENSG00000206557|ENSG00000122952|ENSG00000101447|ENSG00000156509|ENSG00000080986|ENSG00000112742|ENSG00000149948|ENSG00000102384|ENSG00000100206|ENSG00000137948|ENSG00000165891|ENSG00000161609|ENSG00000101144|ENSG00000123080	http://amigo.geneontology.org/amigo/term/GO:0007049
regulation of ion transport	Gene Ontology	GO:0043269	16	96	0.00289113565166	0.134256747947	ENSG00000082556|ENSG00000058335|ENSG00000186510|ENSG00000168539|ENSG00000106483|ENSG00000160678|ENSG00000105697|ENSG00000176884|ENSG00000099822|ENSG00000173267|ENSG00000171126|ENSG00000183873|ENSG00000164794|ENSG00000126562|ENSG00000169760|ENSG00000166006	http://amigo.geneontology.org/amigo/term/GO:0043269
spinal cord motor neuron differentiation	Gene Ontology	GO:0021522	4	6	0.00291332736901	0.134256747947	ENSG00000138136|ENSG00000177468|ENSG00000107187|ENSG00000159556	http://amigo.geneontology.org/amigo/term/GO:0021522
negative regulation of chromosome separation	Gene Ontology	GO:1905819	4	6	0.00291332736901	0.134256747947	ENSG00000169679|ENSG00000117724|ENSG00000134057|ENSG00000112742	http://amigo.geneontology.org/amigo/term/GO:1905819
anion transmembrane transporter activity	Gene Ontology	GO:0008509	10	45	0.00298659040103	0.134256747947	ENSG00000164363|ENSG00000072041|ENSG00000197106|ENSG00000183185|ENSG00000130876|ENSG00000168065|ENSG00000088836|ENSG00000142319|ENSG00000011677|ENSG00000139155	http://amigo.geneontology.org/amigo/term/GO:0008509
antigen processing and presentation of peptide antigen via MHC class II	Gene Ontology	GO:0002495	5	11	0.00298660486855	0.134256747947	ENSG00000161800|ENSG00000121621|ENSG00000163808|ENSG00000137807|ENSG00000138160	http://amigo.geneontology.org/amigo/term/GO:0002495
signal release	Gene Ontology	GO:0023061	11	53	0.00299409037114	0.134256747947	ENSG00000174697|ENSG00000180772|ENSG00000115263|ENSG00000198216|ENSG00000183770|ENSG00000115353|ENSG00000120088|ENSG00000164756|ENSG00000213023|ENSG00000185002|ENSG00000145708	http://amigo.geneontology.org/amigo/term/GO:0023061
positive regulation of ion transmembrane transport	Gene Ontology	GO:0034767	6	17	0.00317342103282	0.140265209651	ENSG00000082556|ENSG00000186439|ENSG00000160678|ENSG00000077522|ENSG00000088992|ENSG00000129159	http://amigo.geneontology.org/amigo/term/GO:0034767
reproduction	Gene Ontology	GO:0000003	28	216	0.00328274627704	0.143053760298	ENSG00000064195|ENSG00000136943|ENSG00000278195|ENSG00000147571|ENSG00000159409|ENSG00000177551|ENSG00000135454|ENSG00000174371|ENSG00000071539|ENSG00000100604|ENSG00000066279|ENSG00000107187|ENSG00000148795|ENSG00000137745|ENSG00000156509|ENSG00000129654|ENSG00000260428|ENSG00000102384|ENSG00000127530|ENSG00000186471|ENSG00000154040|ENSG00000149043|ENSG00000101412|ENSG00000115353|ENSG00000064218|ENSG00000161609|ENSG00000188620|ENSG00000134057	http://amigo.geneontology.org/amigo/term/GO:0000003
axon development	Gene Ontology	GO:0061564	13	71	0.00342796822854	0.147307412487	ENSG00000107831|ENSG00000174672|ENSG00000187323|ENSG00000197993|ENSG00000004848|ENSG00000087250|ENSG00000176884|ENSG00000155980|ENSG00000159556|ENSG00000171246|ENSG00000091129|ENSG00000153266|ENSG00000118785	http://amigo.geneontology.org/amigo/term/GO:0061564
skeletal system morphogenesis	Gene Ontology	GO:0048705	8	31	0.00353363373047	0.149767983042	ENSG00000156150|ENSG00000128710|ENSG00000005073|ENSG00000147869|ENSG00000037965|ENSG00000204335|ENSG00000126778|ENSG00000109705	http://amigo.geneontology.org/amigo/term/GO:0048705
synapse	Gene Ontology	GO:0045202	19	127	0.00365154996853	0.151022770817	ENSG00000130477|ENSG00000082556|ENSG00000187730|ENSG00000135902|ENSG00000132692|ENSG00000159217|ENSG00000169862|ENSG00000100167|ENSG00000087250|ENSG00000163618|ENSG00000149305|ENSG00000082482|ENSG00000164418|ENSG00000148408|ENSG00000102287|ENSG00000169427|ENSG00000260230|ENSG00000011677|ENSG00000151834	http://amigo.geneontology.org/amigo/term/GO:0045202
DNA metabolic process	Gene Ontology	GO:0006259	20	137	0.00372862049325	0.151022770817	ENSG00000120498|ENSG00000164362|ENSG00000106462|ENSG00000170312|ENSG00000174371|ENSG00000100206|ENSG00000178999|ENSG00000065328|ENSG00000159259|ENSG00000181092|ENSG00000131747|ENSG00000140451|ENSG00000167968|ENSG00000119969|ENSG00000164611|ENSG00000183324|ENSG00000111206|ENSG00000117724|ENSG00000085840|ENSG00000181544	http://amigo.geneontology.org/amigo/term/GO:0006259
epithelial cell proliferation	Gene Ontology	GO:0050673	11	55	0.00383246019474	0.151022770817	ENSG00000183625|ENSG00000006606|ENSG00000105880|ENSG00000176887|ENSG00000154342|ENSG00000078098|ENSG00000156535|ENSG00000170786|ENSG00000126778|ENSG00000183873|ENSG00000164619	http://amigo.geneontology.org/amigo/term/GO:0050673
negative regulation of neurogenesis	Gene Ontology	GO:0050768	10	47	0.00391104352637	0.151022770817	ENSG00000066279|ENSG00000154096|ENSG00000131095|ENSG00000138083|ENSG00000154342|ENSG00000177508|ENSG00000152377|ENSG00000115844|ENSG00000131914|ENSG00000118785	http://amigo.geneontology.org/amigo/term/GO:0050768
plasma membrane region	Gene Ontology	GO:0098590	19	128	0.00393961762208	0.151022770817	ENSG00000164363|ENSG00000173702|ENSG00000181072|ENSG00000015413|ENSG00000174502|ENSG00000140945|ENSG00000079112|ENSG00000183454|ENSG00000111262|ENSG00000166589|ENSG00000130300|ENSG00000149305|ENSG00000197901|ENSG00000146276|ENSG00000102385|ENSG00000066032|ENSG00000011677|ENSG00000161800|ENSG00000101311	http://amigo.geneontology.org/amigo/term/GO:0098590
condensed nuclear chromosome	Gene Ontology	GO:0000794	6	18	0.00399719929197	0.151022770817	ENSG00000166851|ENSG00000117650|ENSG00000080986|ENSG00000178999|ENSG00000134057|ENSG00000129810	http://amigo.geneontology.org/amigo/term/GO:0000794
endocrine system development	Gene Ontology	GO:0035270	6	18	0.00399719929197	0.151022770817	ENSG00000107831|ENSG00000183072|ENSG00000148795|ENSG00000126778|ENSG00000110492|ENSG00000185002	http://amigo.geneontology.org/amigo/term/GO:0035270
embryonic skeletal system development	Gene Ontology	GO:0048706	5	12	0.00400254273012	0.151022770817	ENSG00000116132|ENSG00000100625|ENSG00000112559|ENSG00000170577|ENSG00000106006	http://amigo.geneontology.org/amigo/term/GO:0048706
DNA replication-independent nucleosome organization	Gene Ontology	GO:0034724	5	12	0.00400254273012	0.151022770817	ENSG00000105011|ENSG00000158406|ENSG00000123485|ENSG00000120334|ENSG00000115163	http://amigo.geneontology.org/amigo/term/GO:0034724
condensed chromosome	Gene Ontology	GO:0000793	8	32	0.00416509849849	0.155262828365	ENSG00000100162|ENSG00000117724|ENSG00000146670|ENSG00000123485|ENSG00000138778|ENSG00000156970|ENSG00000089685|ENSG00000143228	http://amigo.geneontology.org/amigo/term/GO:0000793
peptidase activity, acting on L-amino acid peptides	Gene Ontology	GO:0070011	21	149	0.00433458581085	0.159351427838	ENSG00000122711|ENSG00000170373|ENSG00000123243|ENSG00000175426|ENSG00000203697|ENSG00000168928|ENSG00000164266|ENSG00000174562|ENSG00000133710|ENSG00000154611|ENSG00000173157|ENSG00000114204|ENSG00000015413|ENSG00000175793|ENSG00000073670|ENSG00000196611|ENSG00000164611|ENSG00000141314|ENSG00000137251|ENSG00000137745|ENSG00000125815	http://amigo.geneontology.org/amigo/term/GO:0070011
mitotic nuclear division	Gene Ontology	GO:0140014	9	40	0.00442928984941	0.159351427838	ENSG00000121621|ENSG00000169679|ENSG00000138778|ENSG00000087586|ENSG00000126787|ENSG00000118193|ENSG00000177602|ENSG00000121152|ENSG00000237649	http://amigo.geneontology.org/amigo/term/GO:0140014
negative regulation of cell development	Gene Ontology	GO:0010721	9	40	0.00442928984941	0.159351427838	ENSG00000066279|ENSG00000154096|ENSG00000134323|ENSG00000138083|ENSG00000187323|ENSG00000125820|ENSG00000133216|ENSG00000178882|ENSG00000069482	http://amigo.geneontology.org/amigo/term/GO:0010721
positive regulation of cell population proliferation	Gene Ontology	GO:0008284	20	140	0.00462531849357	0.164372361097	ENSG00000164362|ENSG00000183625|ENSG00000158815|ENSG00000113296|ENSG00000154342|ENSG00000204505|ENSG00000170577|ENSG00000145386|ENSG00000143954|ENSG00000009709|ENSG00000274764|ENSG00000262406|ENSG00000140945|ENSG00000095752|ENSG00000183873|ENSG00000094804|ENSG00000204624|ENSG00000006377|ENSG00000134057|ENSG00000164932	http://amigo.geneontology.org/amigo/term/GO:0008284
RNA polymerase II regulatory region sequence-specific DNA binding	Gene Ontology	GO:0000977	14	83	0.00467510270736	0.164372361097	ENSG00000173253|ENSG00000184486|ENSG00000175832|ENSG00000128610|ENSG00000100625|ENSG00000205922|ENSG00000137203|ENSG00000149948|ENSG00000124232|ENSG00000137273|ENSG00000165891|ENSG00000196109|ENSG00000116035|ENSG00000183850	http://amigo.geneontology.org/amigo/term/GO:0000977
cell population proliferation	Gene Ontology	GO:0008283	38	331	0.00473197136738	0.164502465289	ENSG00000107317|ENSG00000164932|ENSG00000147869|ENSG00000180818|ENSG00000172987|ENSG00000121742|ENSG00000162344|ENSG00000236424|ENSG00000175793|ENSG00000100526|ENSG00000126787|ENSG00000183763|ENSG00000165304|ENSG00000157005|ENSG00000164434|ENSG00000115263|ENSG00000116014|ENSG00000239810|ENSG00000186895|ENSG00000163623|ENSG00000148773|ENSG00000115386|ENSG00000165973|ENSG00000138136|ENSG00000106462|ENSG00000107831|ENSG00000156970|ENSG00000153266|ENSG00000109205|ENSG00000119969|ENSG00000188816|ENSG00000241186|ENSG00000058335|ENSG00000149948|ENSG00000154277|ENSG00000165891|ENSG00000126778|ENSG00000123080	http://amigo.geneontology.org/amigo/term/GO:0008283
inorganic cation transmembrane transporter activity	Gene Ontology	GO:0022890	18	121	0.00483102531559	0.166079914738	ENSG00000132164|ENSG00000072041|ENSG00000166736|ENSG00000149488|ENSG00000186439|ENSG00000108878|ENSG00000145708|ENSG00000158014|ENSG00000162728|ENSG00000055732|ENSG00000120088|ENSG00000129991|ENSG00000149403|ENSG00000166828|ENSG00000166473|ENSG00000066230|ENSG00000166006|ENSG00000103546	http://amigo.geneontology.org/amigo/term/GO:0022890
organelle fission	Gene Ontology	GO:0048285	12	66	0.00506855438823	0.172174090821	ENSG00000120498|ENSG00000138778|ENSG00000112742|ENSG00000143194|ENSG00000146670|ENSG00000107831|ENSG00000163535|ENSG00000237649|ENSG00000089685|ENSG00000196584|ENSG00000101057|ENSG00000101197	http://amigo.geneontology.org/amigo/term/GO:0048285
